Date,Price,Link,Name,Edition,Rarity,Available
2018-04-08,1.41,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-09,1.83,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-10,1.5,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-11,1.62,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-12,1.42,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-13,1.55,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-14,1.65,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-15,1.45,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-16,1.43,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-17,1.53,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-18,1.51,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-19,1.68,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-20,1.54,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-21,1.56,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-22,1.36,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-04-23,1.46,/de/Magic/Products/Singles/Unstable/Gebirge,Gebirge,Unstable,Land,3648
2018-03-26,1.77,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-03-27,1.8,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-03-28,1.77,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-03-29,1.84,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-03-30,1.71,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-03-31,1.77,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-01,1.76,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-02,1.81,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-03,1.75,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-04,1.73,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-05,1.78,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-06,1.87,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-07,1.83,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-08,1.73,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-09,1.92,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-10,1.84,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-11,1.9,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-12,1.65,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-13,1.78,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-14,1.88,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-15,1.86,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-16,1.94,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-17,2.14,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-18,1.97,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-19,1.81,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-20,1.85,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-21,1.88,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-22,1.89,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-23,1.81,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-04-24,1.9,/de/Magic/Products/Singles/Unstable/Sumpf,Sumpf,Unstable,Land,3267
2018-03-25,2.96,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-03-26,3.04,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-03-27,2.84,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-03-28,2.74,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-03-29,2.95,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-03-30,2.74,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-03-31,2.73,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-02,2.53,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-03,2.74,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-04,2.51,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-05,2.43,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-06,2.44,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-07,2.51,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-08,2.46,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-09,2.62,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-10,2.71,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-11,2.92,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-12,2.98,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-13,3.06,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-14,3.04,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-15,3.12,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-16,2.94,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-17,2.86,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-18,2.99,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-19,3.05,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-20,2.95,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-21,2.89,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-22,2.88,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-23,2.52,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-04-24,2.84,/de/Magic/Products/Singles/Dominaria/Hinterlandhafen,Hinterlandhafen,Dominaria,Rare,1071
2018-03-25,2.98,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-03-26,2.94,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-03-27,2.84,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-03-28,2.74,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-03-29,2.83,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-03-30,2.74,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-03-31,2.73,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-02,2.63,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-03,2.87,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-04,2.53,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-05,2.49,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-06,2.43,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-07,2.39,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-08,2.41,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-09,2.44,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-10,2.5,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-11,2.68,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-12,2.6,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-13,2.66,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-14,2.65,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-15,2.72,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-16,2.59,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-17,2.58,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-18,2.6,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-19,2.69,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-20,2.5,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-21,2.49,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-22,2.41,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-23,2.27,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-04-24,2.61,/de/Magic/Products/Singles/Dominaria/Felskuppenzuflucht,Felskuppenzuflucht,Dominaria,Rare,1069
2018-03-25,2.52,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-03-26,2.88,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-03-27,2.81,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-03-28,2.6,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-03-29,2.61,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-03-30,2.81,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-03-31,2.56,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-01,2.61,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-02,2.76,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-03,2.89,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-04,2.89,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-05,2.93,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-06,3.01,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-07,2.73,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-08,2.66,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-09,3.0,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-10,2.65,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-11,3.24,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-12,2.56,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-13,3.27,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-14,2.63,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-15,2.69,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-16,2.61,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-17,2.7,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-18,3.27,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-19,3.01,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-20,2.64,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-21,2.9,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-22,2.9,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-04-23,2.67,/de/Magic/Products/Singles/Masters+25/Stra%C3%9Fenwraith,Stra%C3%9Fenwraith,Masters+25,Uncommon,1265
2018-03-17,2.5,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-03-27,4.33,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-03-28,4.23,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-03-29,4.85,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-01,2.49,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-03,2.48,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-04,1.68,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-05,1.48,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-06,1.67,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-08,1.64,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-09,1.44,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-10,2.14,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-11,1.24,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-12,0.94,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-13,0.84,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-14,0.75,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-15,0.66,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-16,0.77,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-17,0.65,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-18,0.62,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-19,0.57,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-20,0.49,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-21,0.47,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-22,0.5,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-23,0.51,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-04-24,0.48,/de/Magic/Products/Singles/Dominaria/Aryel%2C+Ritterin+von+Windgrace,Aryel%2C+Ritterin+von+Windgrace,Dominaria,Rare,1137
2018-03-25,0.86,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-03-26,1.04,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-03-27,0.89,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-03-28,1.04,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-03-29,1.0,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-03-30,0.96,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-03-31,1.0,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-01,0.9,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-02,0.77,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-03,0.86,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-04,0.97,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-05,0.95,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-06,0.9,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-07,0.91,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-08,0.81,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-09,0.9,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-10,0.89,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-11,0.91,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-12,0.91,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-13,0.88,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-14,0.84,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-15,0.86,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-16,0.75,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-17,0.9,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-18,0.9,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-19,1.11,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-20,0.58,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-21,0.84,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-22,0.6,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-04-23,0.86,/de/Magic/Products/Singles/Masters+25/Gr%C3%BCner+Zorn,Gr%C3%BCner+Zorn,Masters+25,Uncommon,1749
2018-03-26,1.66,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-03-27,1.63,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-03-28,1.72,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-03-29,1.58,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-03-30,1.89,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-03-31,1.56,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-04-01,1.54,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-04-02,1.28,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-04-03,1.65,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
2018-04-04,1.84,/de/Magic/Products/Singles/Masters+25/Uralte+Regungen,Uralte+Regungen,Masters+25,Uncommon,1071
